NYK,Patrick Ewing,3825000
NYK,Charles Smith,2557000
NYK,Rolando Blackman,1995000
NYK,Charles Oakley,1950000
NYK,Derek Harper,1927000
NYK,Herb Williams,1600000
NYK,Greg Anthony,1269000
NYK,Bo Kimble,1150000
NYK,John Starks,1112000
NYK,Doc Rivers,1110000
NYK,Anthony Mason,1100000
NYK,Tim McCormick,850000
NYK,Hubert Davis,764000
NYK,Anthony Bonner,650000
NYK,Eric Anderson,250000
ORL,Shaquille O'Neal,3900000
ORL,Dennis Scott,2820000
ORL,Nick Anderson,2670000
ORL,Scott Skiles,1722000
ORL,Terry Catledge,1386000
ORL,Jerry Reynolds,1288000
ORL,Anfernee Hardaway,1244000
ORL,Greg Kite,985000
ORL,Anthony Bowie,900000
ORL,Donald Royal,890000
ORL,Anthony Avent,650000
ORL,Larry Krystkowiak,644000
ORL,Todd Lichti,565000
ORL,Litterial Green,250000
ORL,Lester Conner,25000
NJN,Benoit Benjamin,3575000
NJN,Derrick Coleman,3440000
NJN,Kenny Anderson,2925000
NJN,Chris Morris,1785000
NJN,Johnny Newman,1435000
NJN,Kevin Edwards,1200000
NJN,Armen Gilliam,1200000
NJN,Jayson Williams,950000
NJN,Dwayne Schintzius,921000
NJN,Rick Mahorn,650000
NJN,Rex Walters,650000
NJN,Tate George,626000
NJN,P.J. Brown,600000
NJN,David Wesley,150000
MIA,Rony Seikaly,3057000
MIA,John Salley,2452000
MIA,Steve Smith,2252000
MIA,Glen Rice,2002000
MIA,Brian Shaw,1513000
MIA,Grant Long,1410000
MIA,Harold Miner,1186000
MIA,Willie Burton,1002000
MIA,Alec Kessler,922000
MIA,Bimbo Coles,802000
MIA,Manute Bol,650000
MIA,Keith Askins,313000
MIA,Matt Geiger,250000
BOS,Robert Parish,4000000
BOS,Sherman Douglas,2300000
BOS,Xavier McDaniel,2145000
BOS,Dino Radja,1650000
BOS,Ed Pinckney,1470000
BOS,Kevin Gamble,1100000
BOS,Dee Brown,1025000
BOS,Stojko Vrankovic,831000
BOS,Alaa Abdelnaby,805000
BOS,Rick Fox,755000
BOS,Acie Earl,650000
BOS,John Bagley,600000
BOS,Lorenzo Williams,250000
BOS,Chris Corchiani,150000
BOS,Matt Wenstrom,150000
PHI,Shawn Bradley,2700000
PHI,Johnny Dawkins,2100000
PHI,Jeff Hornacek,1946000
PHI,Tim Perry,1550000
PHI,Sidney Green,1512000
PHI,Moses Malone,1200000
PHI,Clarence Weatherspoon,1040000
PHI,Dana Barros,750000
PHI,Greg Graham,700000
PHI,Brian Oliver,456000
PHI,Sean Green,400000
PHI,Ron Anderson,300000
PHI,Eric Leckner,300000
PHI,Michael Curry,150000
PHI,Orlando Woolridge,150000
PHI,Eddie Lee Wilkins,100000
WSB,Kevin Duckworth,2313000
WSB,Pervis Ellison,2300000
WSB,Rex Chapman,2004000
WSB,Calbert Cheaney,2000000
WSB,Tom Gugliotta,1625000
WSB,Michael Adams,1309000
WSB,LaBradford Smith,940000
WSB,Buck Johnson,715000
