BOS,Paul Pierce,19795712
BOS,Ray Allen,18776860
BOS,Kevin Garnett,16400000
BOS,Rasheed Wallace,5854000
BOS,Kendrick Perkins,4250000
BOS,Nate Robinson,4000000
BOS,Brian Scalabrine,3413793
BOS,Glen Davis,3000000
BOS,Tony Allen,2500000
BOS,Rajon Rondo,2094922
BOS,Marquis Daniels,1990000
BOS,Shelden Williams,825497
BOS,Marcus Landry,457588
BOS,Lester Hudson,193802
TOR,Chris Bosh,15779912
TOR,Hedo Turkoglu,9000000
TOR,Jose Calderon,8219009
TOR,Andrea Bargnani,6527491
TOR,Reggie Evans,4960000
TOR,Marcus Banks,4553793
TOR,Jarrett Jack,4500000
TOR,Amir Johnson,3666666
TOR,DeMar DeRozan,2282640
TOR,Antoine Wright,2110550
TOR,Rasho Nesterovic,1990000
TOR,Patrick O'Bryant,1620000
TOR,Marco Belinelli,1547640
TOR,Sonny Weems,736420
TOR,Pops Mensah-Bonsu,242793
TOR,Quincy Douby,85519
NYK,Tracy McGrady,23239562
NYK,Eddy Curry,10500423
NYK,Al Harrington,10026875
NYK,Cuttino Mobley,9500000
NYK,David Lee,7000000
NYK,Brian Cardinal,6750000
NYK,Chris Duhon,6031800
NYK,Danilo Gallinari,3089040
NYK,Eddie House,2862000
NYK,Sergio Rodriguez,1892035
NYK,Wilson Chandler,1255440
NYK,J.R. Giddens,1028880
NYK,Toney Douglas,996240
NYK,Jonathan Bender,801361
NYK,Bill Walker,736420
PHI,Elton Brand,14858471
PHI,Andre Iguodala,12200000
PHI,Samuel Dalembert,12025694
PHI,Jason Kapono,6212960
PHI,Louis Williams,4972500
PHI,Willie Green,3682000
PHI,Thaddeus Young,2105400
PHI,Francisco Elson,1700000
PHI,Marreese Speights,1658280
PHI,Jrue Holiday,1514280
PHI,Jason Smith,1418880
PHI,Allen Iverson,1029794
PHI,Rodney Carney,855189
PHI,Jodie Meeks,650000
NJN,Bobby Simmons,10560000
NJN,Devin Harris,8400000
NJN,Tony Battie,6292000
NJN,Trenton Hassell,4350000
NJN,Rafer Alston,4300000
NJN,Keyon Dooling,3564000
NJN,Kris Humphries,3200000
NJN,Yi Jianlian,3194400
NJN,Shawne Williams,2416067
NJN,Brook Lopez,2225880
NJN,Jarvis Hayes,2062800
NJN,Terrence Williams,2060040
NJN,Josh Boone,2056968
NJN,Sean Williams,1629120
NJN,Courtney Lee,1264440
NJN,Chris Quinn,1055000
NJN,Chris Douglas-Roberts,736000
CLE,Shaquille O'Neal,20000000
CLE,LeBron James,15779912
CLE,Antawn Jamison,11641095
CLE,Mo Williams,8860000
CLE,Anderson Varejao,6300000
CLE,Delonte West,4254250
CLE,Daniel Gibson,4088500
CLE,Jamario Moon,2750000
CLE,Anthony Parker,2644230
CLE,Sebastian Telfair,2500000
CLE,J.J. Hickson,1429200
CLE,Leon Powe,855189
CLE,Darnell Jackson,736420
CLE,Jawad Williams,736420
CLE,Danny Green,457588
CLE,Coby Karl,311896
CLE,Cedric Jackson,53834
MIL,Michael Redd,17040000
MIL,Andrew Bogut,10000000
MIL,Dan Gadzuric,6749260
MIL,Luke Ridnour,6500000
MIL,John Salmons,5456000
MIL,Kurt Thomas,3800000
MIL,Charlie Bell,3596000
MIL,Carlos Delfino,3500000
MIL,Brandon Jennings,2168520
MIL,Ersan Ilyasova,2100000
MIL,Bruce Bowen,2000000
MIL,Primoz Brezec,1107572
MIL,Royal Ivey,1050000
MIL,Luc Mbah a Moute,736420
MIL,Jerry Stackhouse,668598
MIL,Roko Ukic,303232
CHI,Brad Miller,12250000
CHI,Luol Deng,10370425
CHI,Kirk Hinrich,9500000
CHI,Jerome James,6600000
CHI,Tim Thomas,6466600
CHI,Derrick Rose,5184480
CHI,Hakim Warrick,3000000
CHI,Joe Alexander,2583360
CHI,Joakim Noah,2455680
CHI,Acie Law,2216160
CHI,Jannero Pargo,2000000
CHI,Ronald Murray,1990000
CHI,James Johnson,1594080
CHI,Lindsey Hunter,1306455
CHI,Devin Brown,1100000
CHI,Taj Gibson,1039800
CHI,Chris Richard,43319
IND,Troy Murphy,11047619
IND,Danny Granger,9930500
IND,Mike Dunleavy,9780992
IND,T.J. Ford,8500000
IND,Jeff Foster,6077500
IND,Jamaal Tinsley,5200000
IND,Earl Watson,2800000
IND,Dahntay Jones,2500000
IND,Brandon Rush,1934160
IND,Tyler Hansbrough,1859160
IND,Travis Diener,1740000
IND,Solomon Jones,1620000
IND,Roy Hibbert,1575360
IND,Luther Head,884881
IND,Josh McRoberts,825497
IND,A.J. Price,457588
DET,Richard Hamilton,11625000
DET,Tayshaun Prince,10324380
DET,Ben Gordon,10000000
DET,Charlie Villanueva,6500000
DET,Jason Maxiell,5000000
DET,Kwame Brown,4100000
DET,Chris Wilcox,3000000
DET,Rodney Stuckey,1805040
DET,Fabricio Oberto,1800000
DET,Austin Daye,1677840
DET,Chucky Atkins,1306455
DET,Ben Wallace,1306445
DET,Will Bynum,825497
DET,Jonas Jerebko,457588
DET,DaJuan Summers,457588
ORL,Rashard Lewis,18876000
ORL,Vince Carter,16300000
ORL,Dwight Howard,15202590
ORL,Jameer Nelson,6138888
ORL,Marcin Gortat,5854000
ORL,Mickael Pietrus,5300000
ORL,Brandon Bass,4000000
ORL,J.J. Redick,2839408
ORL,Anthony Johnson,2160000
ORL,Matt Barnes,1600000
ORL,Ryan Anderson,1317120
ORL,Adonal Foyle,1306455
ORL,Jason Williams,1306455
ATL,Joe Johnson,14976754
ATL,Josh Smith,10800000
ATL,Jamal Crawford,9360000
ATL,Marvin Williams,7500000
ATL,Mike Bibby,6217617
ATL,Zaza Pachulia,4750000
ATL,Al Horford,4307640
ATL,Maurice Evans,2500000
ATL,Jeff Teague,1373880
ATL,Joe Smith,1306455
ATL,Jason Collins,1181803
ATL,Randolph Morris,855189
ATL,Mario West,446740
ATL,Othello Hunter,307564
MIA,Jermaine O'Neal,23016000
MIA,Dwyane Wade,15779912
MIA,Quentin Richardson,9352400
MIA,Udonis Haslem,7100000
MIA,Michael Beasley,4638600
MIA,James Jones,4320000
MIA,Dorell Wright,2750000
MIA,Daequan Cook,1362120
MIA,Jamaal Magloire,1229225
MIA,Carlos Arroyo,1107572
MIA,Yakhouba Diawara,945000
MIA,Joel Anthony,825497
MIA,Mario Chalmers,773500
MIA,Rafer Alston,753133
MIA,Shavlik Randolph,255054
CHA,Tyson Chandler,11850000
CHA,Gerald Wallace,9075000
CHA,Boris Diaw,9000000
CHA,Stephen Jackson,7650000
CHA,Nazr Mohammed,6466600
CHA,DeSagana Diop,6031800
CHA,Raymond Felton,5501196
CHA,Tyrus Thomas,4743598
CHA,D.J. Augustin,2385480
CHA,Gerald Henderson,1957080
CHA,Alexis Ajinca,1372080
CHA,Theo Ratliff,1306455
CHA,Stephen Graham,884881
CHA,Derrick Brown,457588
WAS,Gilbert Arenas,16192080
WAS,Zydrunas Ilgauskas,11541074
WAS,Josh Howard,10890000
WAS,Mike Miller,9750000
WAS,Mike James,6466600
WAS,Randy Foye,3575761
WAS,Andray Blatche,3000000
WAS,Fabricio Oberto,2100000
WAS,Al Thornton,1900200
WAS,Nick Young,1714800
WAS,JaVale McGee,1496640
WAS,Javaris Crittenton,1477920
WAS,Earl Boykins,1191180
WAS,Quinton Ross,1033342
WAS,James Singleton,1030189
WAS,Paul Davis,80488
DEN,Carmelo Anthony,15779912
DEN,Kenyon Martin,15363636
DEN,Chauncey Billups,12100000
DEN,Nene,10520000
DEN,J.R. Smith,5508426
DEN,Chris Andersen,3650000
DEN,Antonio McDyess,3000000
DEN,Renaldo Balkman,2112417
DEN,Ty Lawson,1438690
DEN,Anthony Carter,1306455
DEN,Malik Allen,1300000
DEN,Arron Afflalo,1086240
DEN,Joey Graham,884881
DEN,Johan Petro,884881
UTA,Andrei Kirilenko,16452000
UTA,Carlos Boozer,13520500
UTA,Deron Williams,12323900
UTA,Mehmet Okur,9000000
UTA,Paul Millsap,7692932
UTA,Kyle Korver,5155115
UTA,C.J. Miles,3700000
UTA,Ronnie Price,1250000
UTA,Kosta Koufos,1214040
UTA,Kyrylo Fesenko,870000
UTA,Wesley Matthews,457588
UTA,Sundiata Gaines,269169
POR,Darius Miles,9000000
POR,Marcus Camby,7650000
POR,Joel Przybilla,6857725
POR,Andre Miller,6730800
POR,LaMarcus Aldridge,5844827
POR,Greg Oden,5361240
POR,Martell Webster,4344000
POR,Brandon Roy,3910816
POR,Jerryd Bayless,2143080
POR,Juwan Howard,1306455
POR,Rudy Fernandez,1165320
POR,Nicolas Batum,1118760
POR,Dante Cunningham,457588
POR,Patrick Mills,457588
POR,Jeff Pendergraph,457588
POR,Shavlik Randolph,88488
POR,Anthony Tolliver,51983
OKC,Etan Thomas,7350000
OKC,Earl Watson,6600000
OKC,Matt Harpring,6500000
OKC,Nick Collison,6250000
OKC,Nenad Krstic,5400000
OKC,Kevin Durant,4796880
OKC,James Harden,4054160
OKC,Russell Westbrook,3755640
OKC,Jeff Green,3516960
OKC,Thabo Sefolosha,2759628
OKC,Eric Maynor,1318920
OKC,Kevin Ollie,1306455
OKC,Serge Ibaka,1120200
OKC,Byron Mullens,1120200
OKC,D.J. White,1036440
OKC,Kyle Weaver,870968
OKC,Shaun Livingston,296695
OKC,Ryan Bowen,209592
OKC,Mike Wilks,175908
MIN,Al Jefferson,12000000
MIN,Mark Blount,7962500
MIN,Darko Milicic,7500000
MIN,Antonio Daniels,5863580
MIN,Ryan Gomes,3867500
MIN,Ramon Sessions,3670667
MIN,Kevin Love,3401040
MIN,Damien Wilkins,3300000
MIN,Jonny Flynn,2969280
MIN,Corey Brewer,2916120
MIN,Ryan Hollins,2183333
MIN,Oleksiy Pecherov,1547640
MIN,Sasha Pavlovic,1500000
MIN,Alando Tucker,1071720
MIN,Wayne Ellington,1003560
MIN,Chucky Atkins,760000
MIN,Nathan Jawai,736420
LAL,Kobe Bryant,23034375
LAL,Pau Gasol,16452000
LAL,Andrew Bynum,12526998
LAL,Lamar Odom,7500000
LAL,Metta World Peace,5854000
LAL,Adam Morrison,5257229
LAL,Derek Fisher,5048000
LAL,Sasha Vujacic,5000000
LAL,Luke Walton,4840000
LAL,Shannon Brown,2000000
LAL,Jordan Farmar,1947240
LAL,Didier Ilunga-Mbenga,959111
LAL,Josh Powell,959111
PHO,Amar'e Stoudemire,16378325
PHO,Jason Richardson,13333333
PHO,Steve Nash,13125000
PHO,Leandro Barbosa,6600000
PHO,Grant Hill,3000000
PHO,Channing Frye,2000000
PHO,Goran Dragic,1836000
PHO,Earl Clark,1766280
PHO,Robin Lopez,1745520
PHO,Jared Dudley,1307640
PHO,Sasha Pavlovic,1250000
PHO,Jarron Collins,1181803
PHO,Louis Amundson,855189
PHO,Taylor Griffin,457588
PHO,Jason Hart,451866
LAC,Baron Davis,12150000
LAC,Chris Kaman,10400000
LAC,Blake Griffin,4983480
LAC,Steve Blake,4930000
LAC,Drew Gooden,4500000
LAC,Travis Outlaw,4000000
LAC,Rasual Butler,3945000
LAC,Mark Madsen,2840000
LAC,Eric Gordon,2819880
LAC,Craig Smith,2500000
LAC,Ricky Davis,2484000
LAC,Mardy Collins,1867742
