BOS,Paul Pierce,12584688
BOS,Raef LaFrentz,9714538
BOS,Ricky Davis,5455200
BOS,Gary Payton,5408700
BOS,Vin Baker,5333333
BOS,Mark Blount,4903000
BOS,Rick Fox,4800000
BOS,Michael Stewart,4800000
BOS,Tom Gugliotta,2700000
BOS,Marcus Banks,1611840
BOS,Jiri Welsch,1419240
BOS,Al Jefferson,1407240
BOS,Walter McCarty,1337500
BOS,Delonte West,939480
BOS,Tony Allen,901920
BOS,Kendrick Perkins,875400
BOS,Justin Reed,385277
PHI,Allen Iverson,14625000
PHI,Glenn Robinson,12071250
PHI,Kenny Thomas,6000000
PHI,Todd MacCulloch,5899400
PHI,Aaron McKie,5500000
PHI,Corliss Williamson,5500000
PHI,Brian Skinner,4500000
PHI,Marc Jackson,4225000
PHI,Kevin Ollie,2704350
PHI,Kedrick Brown,2332388
PHI,Andre Iguodala,1914480
PHI,Greg Buckner,1777778
PHI,Samuel Dalembert,1599549
PHI,John Salmons,925680
PHI,Josh Davis,620046
PHI,Willie Green,620046
PHI,Kyle Korver,620046
PHI,Efthimi Rentzias,516865
NJN,Dikembe Mutombo,14989285
NJN,Jason Kidd,14796000
NJN,Vince Carter,12584688
NJN,Richard Jefferson,2266794
NJN,Jason Collins,1887864
NJN,Ron Mercer,1600000
NJN,Zoran Planinic,1053720
NJN,Travis Best,1000000
NJN,Nenad Krstic,939480
NJN,Jacque Vaughn,932546
NJN,Brian Scalabrine,900000
NJN,Rodney Buford,745046
NJN,Jabari Smith,720046
NJN,Kaniel Dickens,483938
NJN,Awvee Storey,84573
TOR,Jalen Rose,14487000
TOR,Alvin Williams,5850000
TOR,Alonzo Mourning,5408700
TOR,Donyell Marshall,5023850
TOR,Lamond Murray,4875000
TOR,Morris Peterson,4400000
TOR,Aaron Williams,3790257
TOR,Eric Williams,3580000
TOR,Rafer Alston,3500000
TOR,Chris Bosh,3129720
TOR,Rafael Araujo,2082720
TOR,Jerome Moiso,1760000
TOR,Nate Huffman,1280000
TOR,Milt Palacio,807546
TOR,Loren Woods,755000
TOR,Matt Bonner,385277
TOR,Pape Sow,385277
TOR,Roger Mason,203428
NYK,Allan Houston,17531250
NYK,Anfernee Hardaway,14625000
NYK,Stephon Marbury,14625000
NYK,Tim Thomas,12900000
NYK,Shandon Anderson,7300000
NYK,Jerome Williams,6187500
NYK,Kurt Thomas,5884500
NYK,Jamal Crawford,5760000
NYK,Nazr Mohammed,5250000
NYK,Moochie Norris,3850000
NYK,Vin Baker,3500000
NYK,Mike Sweetney,1978920
NYK,John Amaechi,1200000
NYK,Bruno Sundov,870046
NYK,Jamison Brewer,720046
NYK,Trevor Ariza,385277
DET,Rasheed Wallace,9720000
DET,Richard Hamilton,7812500
DET,Ben Wallace,7000000
DET,Chauncey Billups,5455200
DET,Antonio McDyess,4903000
DET,Derrick Coleman,4500000
DET,Elden Campbell,4400000
DET,Darko Milicic,3865440
DET,Lindsey Hunter,1600000
DET,Tayshaun Prince,1038960
DET,Darvin Ham,932546
DET,Amal McCaskill,932546
DET,Carlos Delfino,901920
DET,Smush Parker,695046
DET,Ronald Dupree,620046
DET,Horace Jenkins,385277
CHI,Antonio Davis,12925000
CHI,Scottie Pippen,5408700
CHI,Eddie Robinson,5055556
CHI,Tyson Chandler,4801102
CHI,Eddy Curry,3896402
CHI,Ben Gordon,3358320
CHI,Othella Harrington,3150000
CHI,Eric Piatkowski,2750000
CHI,Andres Nocioni,2525000
CHI,Kirk Hinrich,2349840
CHI,Luol Deng,2273400
CHI,Cezary Trybanski,1700000
CHI,Jay Williams,1550551
CHI,Frank Williams,957480
CHI,Chris Jeffries,899040
CHI,Adrian Griffin,870046
CHI,Mike Wilks,720046
CHI,Jannero Pargo,695046
CHI,Tommy Smith,620046
CHI,Chris Duhon,385277
CHI,Jared Reiner,385277
IND,Jermaine O'Neal,14796000
IND,Austin Croshere,8260000
IND,Jonathan Bender,6525000
IND,Metta World Peace,6157895
IND,Scot Pollard,5792250
IND,Reggie Miller,5500000
IND,Stephen Jackson,5100000
IND,Jeff Foster,4500000
IND,Anthony Johnson,2200000
IND,Fred Jones,1572480
IND,Jamaal Tinsley,1554326
IND,Michael Curry,845122
IND,David Harrison,835560
IND,Eddie Gill,720046
IND,James Jones,620046
IND,Marcus Haislip,576380
IND,John Edwards,385277
IND,Tremaine Fowlkes,79029
IND,Britton Johnsen,45369
CLE,Zydrunas Ilgauskas,14625000
CLE,Eric Snow,4875000
CLE,LeBron James,4320360
CLE,Jeff McInnis,3600000
CLE,Drew Gooden,3214080
