BOS,Larry Bird,7070000
BOS,Kevin McHale,3500000
BOS,Reggie Lewis,3340000
BOS,Robert Parish,3000000
BOS,Kevin Gamble,1400000
BOS,Brian Shaw,1313000
BOS,Joe Kleine,950000
BOS,Ed Pinckney,900000
BOS,Dee Brown,705000
BOS,Stojko Vrankovic,665000
BOS,Michael Smith,625000
BOS,John Bagley,550000
BOS,Rick Fox,525000
BOS,Rickey Green,315000
BOS,Jim Paxson,225000
BOS,Kevin Pritchard,130000
BOS,A.J. Wynder,130000
NYK,Patrick Ewing,3139000
NYK,Xavier McDaniel,1625000
NYK,Mark Jackson,1250000
NYK,Charles Oakley,1050000
NYK,Kiki Vandeweghe,1020000
NYK,Greg Anthony,865000
NYK,Tim McCormick,825000
NYK,Gerald Wilkins,795000
NYK,Stuart Gray,520000
NYK,Brian Quinnett,450000
NYK,John Starks,400000
NYK,Anthony Mason,210000
NYK,Patrick Eddie,130000
NYK,Kennard Winchester,120000
NJN,Derrick Coleman,2300000
NJN,Sam Bowie,2000000
NJN,Kenny Anderson,1828000
NJN,Drazen Petrovic,1375000
NJN,Chris Dudley,1000000
NJN,Roy Hinson,943000
NJN,Terry Mills,850000
NJN,Chris Morris,650000
NJN,Mookie Blaylock,575000
NJN,Tate George,481000
NJN,Rafael Addison,311000
NJN,Doug Lee,150000
NJN,Dave Feitl,135000
MIA,Steve Smith,2250000
MIA,Rony Seikaly,2002000
MIA,Willie Burton,1402000
MIA,Glen Rice,1302000
MIA,Sherman Douglas,1250000
MIA,Alec Kessler,1122000
MIA,Kevin Edwards,600000
MIA,Jeff Sanders,385000
MIA,Jon Sundvold,333000
MIA,Grant Long,252000
MIA,Bimbo Coles,212000
MIA,Keith Askins,202000
MIA,Alan Ogg,202000
PHI,Charles Barkley,3200000
PHI,Johnny Dawkins,1700000
PHI,Manute Bol,1350000
PHI,Armen Gilliam,1350000
PHI,Charles Shackleford,1332000
PHI,Ron Anderson,1000000
PHI,Hersey Hawkins,805000
PHI,Jayson Williams,650000
PHI,Dave Hoppen,500000
PHI,Brian Oliver,456000
PHI,Andrew Toney,450000
PHI,Kenny Payne,410000
PHI,Mitchell Wiggins,335000
PHI,Rickey Green,130000
PHI,Tharon Mayes,130000
PHI,Robert Reid,130000
PHI,Derek Strong,130000
WSB,Bernard King,2525000
WSB,Pervis Ellison,2300000
WSB,Michael Adams,1309000
WSB,John Williams,1100000
WSB,Tom Hammonds,825000
WSB,Ledell Eackles,780000
WSB,Charles Jones,750000
WSB,LaBradford Smith,620000
WSB,Mark Alarie,550000
WSB,Harvey Grant,450000
WSB,Greg Foster,339000
WSB,A.J. English,325000
WSB,David Wingate,250000
WSB,Haywoode Workman,250000
WSB,Larry Stewart,130000
WSB,Andre Turner,130000
ORL,Dennis Scott,1980000
ORL,Scott Skiles,1925000
ORL,Terry Catledge,1386000
ORL,Jerry Reynolds,1300000
ORL,Sam Vincent,1260000
ORL,Bison Dele,777000
ORL,Nick Anderson,750000
ORL,Greg Kite,700000
ORL,Stanley Roberts,550000
ORL,Jeff Turner,550000
ORL,Mark Acres,547000
ORL,Otis Smith,525000
CHI,Michael Jordan,3250000
CHI,Scottie Pippen,2770000
CHI,Bill Cartwright,2000000
CHI,Horace Grant,1750000
CHI,John Paxson,1600000
CHI,Cliff Levingston,1350000
CHI,Stacey King,1100000
CHI,Craig Hodges,700000
CHI,Bob Hansen,600000
CHI,Will Perdue,500000
CHI,B.J. Armstrong,435000
CHI,Scott Williams,350000
CHI,Mark Randall,180000
CHI,Rory Sparrow,126000
CHI,Chuck Nevitt,118000
CLE,Hot Rod Williams,3786000
CLE,Danny Ferry,2843000
CLE,Brad Daugherty,2245000
CLE,Mark Price,1520000
CLE,Larry Nance,1363000
CLE,Craig Ehlo,925000
CLE,John Battle,700000
CLE,Chucky Brown,640000
CLE,Steve Kerr,553000
CLE,Winston Bennett,525000
CLE,Terrell Brandon,525000
CLE,Henry James,477000
CLE,John Morton,450000
CLE,Jimmy Oliver,200000
CLE,Darnell Valentine,130000
DET,Isiah Thomas,2960000
DET,John Salley,2000000
DET,Vinnie Johnson,1450000
DET,Bill Laimbeer,1369000
DET,Joe Dumars,1295000
DET,Mark Aguirre,1232000
DET,Dennis Rodman,1075000
DET,Orlando Woolridge,957000
DET,William Bedford,900000
DET,Darrell Walker,665000
DET,Brad Sellers,600000
DET,Lance Blanks,415000
DET,Mark Hughes,250000
DET,Bob McCann,130000
DET,Charles Thomas,130000
