ORL,Shaquille O'Neal,5700000
ORL,Anfernee Hardaway,5230000
ORL,Brian Shaw,4250000
ORL,Nick Anderson,3200000
ORL,Dennis Scott,3150000
ORL,Horace Grant,2763000
ORL,Donald Royal,1500000
ORL,Jeff Turner,1300000
ORL,Jon Koncak,1000000
ORL,Brooks Thompson,825000
ORL,David Vaughn,534000
ORL,Anthony Bowie,370000
ORL,Darrell Armstrong,350000
ORL,Joe Wolf,225000
NYK,Patrick Ewing,18724000
NYK,Anthony Mason,3472000
NYK,Charles Smith,3357000
NYK,Derek Harper,2837000
NYK,Charles Oakley,2400000
NYK,John Starks,1613000
NYK,Doug Christie,1466000
NYK,Herb Williams,1300000
NYK,Hubert Davis,1116000
NYK,Monty Williams,845000
NYK,Charlie Ward,722000
NYK,Gary Grant,500000
NYK,Anthony Tucker,225000
MIA,Alonzo Mourning,4560000
MIA,Kevin Willis,3650000
MIA,Billy Owens,3320000
MIA,Rex Chapman,2004000
MIA,Sasha Danilovic,1455000
MIA,Kurt Thomas,1071000
MIA,Bimbo Coles,1002000
MIA,Kevin Gamble,845000
MIA,Stacey King,600000
MIA,Pete Myers,600000
MIA,Keith Askins,550000
MIA,LeRon Ellis,400000
MIA,Ron Grandison,225000
MIA,Terrence Rencher,200000
WSB,Chris Webber,7000000
WSB,Mark Price,3687000
WSB,Calbert Cheaney,2800000
WSB,Gheorghe Muresan,1963000
WSB,Juwan Howard,1702000
WSB,Rasheed Wallace,1493000
WSB,Robert Pack,1304000
WSB,Jim McIlvaine,525000
WSB,Mitchell Butler,500000
WSB,Bob McCann,300000
WSB,Tim Legler,250000
WSB,Brent Price,250000
BOS,Dana Barros,3300000
BOS,Dee Brown,3000000
BOS,Dino Radja,2640000
BOS,Todd Day,2518000
BOS,Rick Fox,1750000
BOS,Pervis Ellison,1430000
BOS,Eric Montross,1040000
BOS,Eric Williams,876000
BOS,Doug Smith,450000
BOS,Greg Minor,325000
BOS,Junior Burrough,300000
BOS,Alton Lister,300000
BOS,David Wesley,300000
NJN,Shawn Bradley,4320000
NJN,Kenny Anderson,3898000
NJN,Jayson Williams,2000000
NJN,Tim Perry,1950000
NJN,Kevin Edwards,1920000
NJN,Armen Gilliam,1920000
NJN,Yinka Dare,1184000
